n,p,k,temperature,humidity,ph,rainfall,label,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,humidity_lag_8,humidity_lag_9,humidity_lag_10,humidity_lag_11,humidity_lag_12,humidity_lag_13,humidity_lag_14,humidity_roll_mean_3,humidity_roll_std_7,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,rainfall_lag_9,rainfall_lag_10,rainfall_lag_11,rainfall_lag_12,rainfall_lag_13,rainfall_lag_14,rainfall_roll_mean_3,rainfall_roll_std_7,hum_target_7d,rain_target_7d
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,17.26184541,14.92241479,18.23490739,14.27327988,15.77458129,17.756671310000005,1.9157762898808632,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,75.49101167,89.61857826,75.6317566,85.37378769,85.24819851,80.48909218666664,6.163882714458635,16.827327867142856,85.57115057285715
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,17.26184541,14.92241479,18.23490739,14.27327988,18.13976582666667,1.5805517133836036,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,75.49101167,89.61857826,75.6317566,85.37378769,77.68485122999995,7.342802507624692,17.374251145714286,86.77940594285714
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,17.26184541,14.92241479,18.23490739,17.177256780000004,1.4748863701010233,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,75.49101167,89.61857826,75.6317566,77.10369940999996,7.296873377657847,17.26276722571429,85.11333810285714
51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,17.26184541,14.92241479,17.102102716666668,1.3720528250771409,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,75.49101167,89.61857826,75.45746138666662,6.850832288381106,17.183877451428575,86.33767353571429
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,17.26184541,16.144423443333334,1.290706353082644,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,75.49101167,79.02584372999996,4.916402528850314,17.344531054285717,82.52226752285715
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,16.96070581,15.70966462666667,1.5740212412493744,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.05078037,84.23261073999997,7.107480050655967,16.931361898571428,79.41759500285714
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,18.98030507,15.629421693333336,1.297032412346458,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,80.25064637,86.52347329333331,7.499643006091522,16.518046104285713,76.65128864285714
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,19.63719995,16.881064393333336,1.504154191679767,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,78.26039559,91.15398453999997,8.79917389632271,16.106642531428573,75.82830279857141
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,15.15405941,18.212291433333338,1.6410384894550791,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,75.57790384,89.99152309999995,6.626213160963261,16.123199512857145,73.66559590428572
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,15.48083156,19.106053650000003,1.9399828449901668,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,72.9446671,89.08162713999997,5.297205094412862,16.35441038857143,76.27936493857143
52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,14.70085967,18.40055531666667,1.9596856949804622,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,90.7760707,80.74002489999997,8.44722705557796,16.796975764285712,73.73505341571429
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,16.71826572,16.97637247333334,2.073997339980264,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,77.81891424,80.81439730999996,8.219428179242195,16.596170485714286,77.56765222
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,18.91295403,15.64031774666667,1.886520104176732,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,78.06910795,74.29928775999997,10.933064932674439,17.10619216142857,79.48546247714286
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,17.63879418,14.85614259666667,2.2180325455991126,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,85.57925437,73.23340605999996,12.28209586212202,17.516490867142856,78.65336588714285
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,17.86754927,15.327457916666669,2.0885682912722947,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,69.40619137,68.55241978999997,10.501106138181893,17.601335408571426,77.24658090857143
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,16.02542689,15.323884880000003,1.8542119368171948,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,76.32565249,74.37227207666663,9.609414424885676,17.090016155714284,78.64845112428573
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,17.41333199,17.220341416666667,1.8933536608264383,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,80.6405403,75.66029590999996,8.938204520022813,16.591262519999997,75.48262364571428
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,14.99451145,18.018738646666666,2.0576687682841603,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,80.11133840000002,79.87220292333329,9.956190800903775,16.577706198571427,76.85792697857143
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,14.72115044,18.587150016666666,1.9053835210880459,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,91.94595352,75.93014874999996,8.414938364964927,17.100073152857142,74.22627873428571
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,17.17260319,16.743916683333335,2.0876900584555296,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,87.51312796,83.40408582999997,9.881650683355796,16.844620282857143,74.55818370285715
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,18.74943955,16.610300066666667,1.8502549219166966,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,94.00287214,80.71430031666664,8.40514248988989,16.287193291428572,77.39632364714285
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,18.71483156,17.006326490000003,1.8453154666492058,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,88.4585692,80.0284822233333,9.214300499654119,16.34087959,76.77417299857143
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,19.85388984,17.6692697,1.7671148495148608,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,84.78344008,73.62310568333329,9.24560575813214,16.57399460142857,76.63010475714285
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,16.63294455,17.182597403333336,1.4584500004826555,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,68.97806542,73.70726941999996,8.623876231079574,16.81111423857143,78.37643293571429
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,14.44228303,15.859872503333337,1.5864325892253361,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,88.68168643,72.47380435999997,8.989373720343343,16.424738831428574,80.41689962714285
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,15.84572566,16.198681860000004,1.577351341381187,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,65.23811143,75.02328957999997,8.902347323001512,16.673278215714284,83.33001867285715
45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,14.2804191,16.767383010000003,1.3389023536047315,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,65.78042032,73.08568358666663,5.860338790003307,16.655262924285715,82.9255394
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,15.85622899,17.201468180000006,1.3424282207005265,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,74.63872762,78.5572737833333,6.242636771280288,16.761964767142857,80.1364764742857
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.83500655,16.328463040000006,1.2357706448476544,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,82.69766829,81.28474111666664,7.570750496368629,16.876656755714286,83.32588463285715
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,16.80472243,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,19.96978871,15.897818053333339,1.2510228754437254,68.4951189,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,69.64449182,79.56819229999996,8.162434713446146,16.484639847142855,83.08728193
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,18.02235902,16.80472243,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,18.25142068,16.551137480000005,1.4044486867268504,78.44910564,68.4951189,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,87.27444866,78.54175187999996,8.115945841847505,16.818394112857142,81.74679477857144
22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,16.41998269,18.02235902,16.80472243,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,17.54024066,17.082354713333338,1.167257951517951,77.33795356,78.44910564,68.4951189,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,70.87150577,74.7607260333333,6.3473917450124,16.76093061285714,78.64833398714286
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,14.74071856,16.41998269,18.02235902,16.80472243,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,14.44008871,16.39435342333334,1.3548820910661081,94.78189594,77.33795356,78.44910564,68.4951189,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,92.06630306,83.52298504666663,8.918401028037303,16.75027295285714,75.08526628714286
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,19.83643308,14.74071856,16.41998269,18.02235902,16.80472243,14.82633099,16.06240074,18.09665739,17.44534641,14.76014523,16.39055394,16.42891834,18.72831993,17.85057083,16.99904477666667,1.7993598900998966,94.03659867,94.78189594,77.33795356,78.44910564,68.4951189,88.6810311,81.52842690000001,73.64476535,80.4986291,65.11365631,79.45758333,72.85017344,68.81405149,79.20509212,88.71881605666663,9.638964525215767,16.585030418571428,76.64423093285714
